gold,pred
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'NOM', 'N', 'SG'}","{'ACC', 'N', 'DEF', 'ART', 'SG'}"
"{'NOM', 'N', 'SG'}","{'ACC', 'N', 'DEF', 'ART', 'SG'}"
"{'NOM', 'N', 'SG'}","{'ACC', 'N', 'DEF', 'ART', 'SG'}"
"{'NOM', 'N', 'SG'}","{'ACC', 'N', 'DEF', 'ART', 'SG'}"
"{'NOM', 'N', 'SG'}","{'ACC', 'N', 'DEF', 'ART', 'SG'}"
"{'NOM', 'N', 'SG'}","{'ACC', 'N', 'DEF', 'ART', 'SG'}"
"{'PRS', 'SG', '3', 'IND'}","{'ACC', 'N', 'SG'}"
"{'PRS', 'SG', '3', 'IND'}","{'ACC', 'N', 'SG'}"
"{'PRS', 'SG', '3', 'IND'}","{'ACC', 'N', 'SG'}"
"{'PRS', 'SG', '3', 'IND'}","{'ACC', 'N', 'SG'}"
"{'PRS', 'SG', '3', 'IND'}","{'ACC', 'N', 'SG'}"
"{'PRS', 'SG', '3', 'IND'}","{'ACC', 'N', 'SG'}"
"{'PRS', '3', 'IND', 'PL'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', '3', 'IND', 'PL'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', '3', 'IND', 'PL'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', '3', 'IND', 'PL'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', '3', 'IND', 'PL'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', '3', 'IND', 'PL'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'NOM', 'M', 'DEF', 'ART', 'SG'}","{'NOM', 'M', 'DEF', 'ART', 'SG'}"
"{'NOM', 'M', 'DEF', 'ART', 'SG'}","{'NOM', 'M', 'DEF', 'ART', 'SG'}"
"{'NOM', 'M', 'DEF', 'ART', 'SG'}","{'NOM', 'M', 'DEF', 'ART', 'SG'}"
"{'NOM', 'M', 'DEF', 'ART', 'SG'}","{'NOM', 'M', 'DEF', 'ART', 'SG'}"
"{'NOM', 'M', 'DEF', 'ART', 'SG'}","{'NOM', 'M', 'DEF', 'ART', 'SG'}"
"{'NOM', 'M', 'SG'}","{'NOM', 'M', 'SG'}"
"{'NOM', 'M', 'SG'}","{'NOM', 'M', 'SG'}"
"{'NOM', 'M', 'SG'}","{'NOM', 'M', 'SG'}"
"{'REL', 'M', 'DAT', 'SG'}","{'DAT', 'M', 'DEM/REL', 'SG'}"
"{'REL', 'M', 'DAT', 'SG'}","{'DAT', 'M', 'DEM/REL', 'SG'}"
"{'REL', 'M', 'DAT', 'SG'}","{'DAT', 'M', 'DEM/REL', 'SG'}"
"{'REL', 'M', 'DAT', 'SG'}","{'DAT', 'M', 'DEM/REL', 'SG'}"
"{'REL', 'M', 'DAT', 'SG'}","{'DAT', 'M', 'DEM/REL', 'SG'}"
"{'INDF', 'NOM', 'F', 'ART', 'SG'}","{'NOM', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'INDF', 'NOM', 'F', 'ART', 'SG'}","{'NOM', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'INDF', 'NOM', 'F', 'ART', 'SG'}","{'NOM', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'INDF', 'NOM', 'F', 'ART', 'SG'}","{'NOM', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'INDF', 'NOM', 'F', 'ART', 'SG'}","{'NOM', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'INDF', 'NOM', 'F', 'ART', 'SG'}","{'NOM', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'INDF', 'NOM', 'F', 'ART', 'SG'}","{'NOM', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'NOM', 'SG', 'F'}","{'NOM', 'SG', 'F'}"
"{'NOM', 'SG', 'F'}","{'NOM', 'SG', 'F'}"
"{'NOM', 'SG', 'F'}","{'NOM', 'SG', 'F'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'NOM', 'DEF', 'ART', 'PL'}","{'NOM', 'DEF', 'ART', 'PL'}"
"{'NOM', 'DEF', 'ART', 'PL'}","{'NOM', 'DEF', 'ART', 'PL'}"
"{'NOM', 'DEF', 'ART', 'PL'}","{'NOM', 'DEF', 'ART', 'PL'}"
"{'NOM', 'DEF', 'ART', 'PL'}","{'NOM', 'DEF', 'ART', 'PL'}"
"{'NOM', 'PL'}",{'CARD'}
"{'NOM', 'PL'}",{'CARD'}
"{'NOM', 'PL'}",{'CARD'}
"{'NOM', 'REL', 'PL'}","{'NOM', 'M', 'PL'}"
"{'NOM', 'REL', 'PL'}","{'NOM', 'M', 'PL'}"
"{'NOM', 'REL', 'PL'}","{'NOM', 'M', 'PL'}"
"{'NOM', 'REL', 'PL'}","{'NOM', 'M', 'PL'}"
"{'DEF', 'F', 'ART', 'SG', 'DAT'}","{'NOM', 'DEM/REL', 'PL'}"
"{'DEF', 'F', 'ART', 'SG', 'DAT'}","{'NOM', 'DEM/REL', 'PL'}"
"{'DEF', 'F', 'ART', 'SG', 'DAT'}","{'NOM', 'DEM/REL', 'PL'}"
"{'DEF', 'F', 'ART', 'SG', 'DAT'}","{'NOM', 'DEM/REL', 'PL'}"
"{'DEF', 'F', 'ART', 'SG', 'DAT'}","{'NOM', 'DEM/REL', 'PL'}"
"{'DEF', 'F', 'ART', 'SG', 'DAT'}","{'NOM', 'DEM/REL', 'PL'}"
"{'DEF', 'F', 'ART', 'SG', 'DAT'}","{'NOM', 'DEM/REL', 'PL'}"
"{'DEF', 'F', 'ART', 'SG', 'DAT'}","{'NOM', 'DEM/REL', 'PL'}"
"{'SG', 'DAT', 'F'}","{'DEF', 'F', 'ART', 'SG', 'DAT'}"
"{'SG', 'DAT', 'F'}","{'DEF', 'F', 'ART', 'SG', 'DAT'}"
"{'SG', 'DAT', 'F'}","{'DEF', 'F', 'ART', 'SG', 'DAT'}"
"{'SG', 'DAT', 'F'}","{'DEF', 'F', 'ART', 'SG', 'DAT'}"
"{'SG', 'DAT', 'F'}","{'DEF', 'F', 'ART', 'SG', 'DAT'}"
"{'PRS', '3', 'IND', 'PL'}","{'SG', 'DAT', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'SG', 'DAT', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'SG', 'DAT', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'SG', 'DAT', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'SG', 'DAT', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'SG', 'DAT', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'SG', 'DAT', 'F'}"
"{'PRS', '3', 'IND', 'PL'}",{'PARTP'}
"{'PRS', '3', 'IND', 'PL'}",{'PARTP'}
"{'PRS', '3', 'IND', 'PL'}",{'PARTP'}
"{'PRS', '3', 'IND', 'PL'}",{'PARTP'}
"{'PRS', '3', 'IND', 'PL'}",{'PARTP'}
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PASS', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PASS', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PASS', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PASS', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PASS', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PASS', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PASS', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PASS', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PASS', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PASS', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PASS', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'SG', 'F'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'SG', 'F'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'SG', 'F'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'SG', 'F'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'SG', 'F'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'SG', 'F'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'SG', 'F'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'SG', 'F'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'NOM', 'DEF', 'ART', 'PL'}","{'NOM', 'DEF', 'ART', 'PL'}"
"{'NOM', 'DEF', 'ART', 'PL'}","{'NOM', 'DEF', 'ART', 'PL'}"
"{'NOM', 'DEF', 'ART', 'PL'}","{'NOM', 'DEF', 'ART', 'PL'}"
"{'NOM', 'DEF', 'ART', 'PL'}","{'NOM', 'DEF', 'ART', 'PL'}"
"{'NOM', 'PL'}",{'CARD'}
"{'NOM', 'PL'}",{'CARD'}
"{'NOM', 'PL'}",{'CARD'}
"{'NOM', 'REL', 'PL'}","{'NOM', 'M', 'PL'}"
"{'NOM', 'REL', 'PL'}","{'NOM', 'M', 'PL'}"
"{'NOM', 'REL', 'PL'}","{'NOM', 'M', 'PL'}"
"{'NOM', 'REL', 'PL'}","{'NOM', 'M', 'PL'}"
"{'ACC', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'ACC', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'ACC', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'ACC', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'ACC', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'ACC', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'ACC', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'ACC', 'DEF', 'F', 'ART', 'SG'}","{'NOM', 'DEM/REL', 'PL'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'DEF', 'F', 'ART', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'DEF', 'F', 'ART', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'DEF', 'F', 'ART', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'DEF', 'F', 'ART', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'DEF', 'F', 'ART', 'SG'}"
"{'PRS', '3', 'IND', 'PL'}","{'ACC', 'SG', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'ACC', 'SG', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'ACC', 'SG', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'ACC', 'SG', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'ACC', 'SG', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'ACC', 'SG', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'ACC', 'SG', 'F'}"
"{'PRS', '3', 'IND', 'PL'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'PRS', '3', 'IND', 'PL'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'PRS', '3', 'IND', 'PL'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'PRS', '3', 'IND', 'PL'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'PRS', '3', 'IND', 'PL'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'3', 'PRS', 'IND', 'PL', 'FIN'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'REL', 'N', 'DAT', 'SG'}","{'DAT', 'N', 'DEM/REL', 'SG'}"
"{'REL', 'N', 'DAT', 'SG'}","{'DAT', 'N', 'DEM/REL', 'SG'}"
"{'REL', 'N', 'DAT', 'SG'}","{'DAT', 'N', 'DEM/REL', 'SG'}"
"{'REL', 'N', 'DAT', 'SG'}","{'DAT', 'N', 'DEM/REL', 'SG'}"
"{'REL', 'N', 'DAT', 'SG'}","{'DAT', 'N', 'DEM/REL', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'NOM', 'N', 'SG'}","{'NOM', 'N', 'SG'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
"{'NOM', 'M', 'DEF', 'ART', 'SG'}","{'NOM', 'M', 'DEF', 'ART', 'SG'}"
"{'NOM', 'M', 'DEF', 'ART', 'SG'}","{'NOM', 'M', 'DEF', 'ART', 'SG'}"
"{'NOM', 'M', 'DEF', 'ART', 'SG'}","{'NOM', 'M', 'DEF', 'ART', 'SG'}"
"{'NOM', 'M', 'DEF', 'ART', 'SG'}","{'NOM', 'M', 'DEF', 'ART', 'SG'}"
"{'NOM', 'M', 'DEF', 'ART', 'SG'}","{'NOM', 'M', 'DEF', 'ART', 'SG'}"
"{'NOM', 'M', 'SG'}","{'NOM', 'M', 'SG'}"
"{'NOM', 'M', 'SG'}","{'NOM', 'M', 'SG'}"
"{'NOM', 'M', 'SG'}","{'NOM', 'M', 'SG'}"
"{'NOM', 'REL', 'M', 'SG'}","{'NOM', 'M', 'DEM/REL', 'SG'}"
"{'NOM', 'REL', 'M', 'SG'}","{'NOM', 'M', 'DEM/REL', 'SG'}"
"{'NOM', 'REL', 'M', 'SG'}","{'NOM', 'M', 'DEM/REL', 'SG'}"
"{'NOM', 'REL', 'M', 'SG'}","{'NOM', 'M', 'DEM/REL', 'SG'}"
"{'NOM', 'REL', 'M', 'SG'}","{'NOM', 'M', 'DEM/REL', 'SG'}"
"{'ACC', 'DEF', 'ART', 'PL'}","{'ACC', 'DEF', 'ART', 'PL'}"
"{'ACC', 'DEF', 'ART', 'PL'}","{'ACC', 'DEF', 'ART', 'PL'}"
"{'ACC', 'DEF', 'ART', 'PL'}","{'ACC', 'DEF', 'ART', 'PL'}"
"{'ACC', 'DEF', 'ART', 'PL'}","{'ACC', 'DEF', 'ART', 'PL'}"
"{'ACC', 'PL'}","{'ACC', 'F', 'PL'}"
"{'ACC', 'PL'}","{'ACC', 'F', 'PL'}"
"{'ACC', 'PL'}","{'ACC', 'F', 'PL'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'PRS', 'SG', '3', 'IND'}","{'3', 'PRS', 'IND', 'SG', 'FIN'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'INDF', 'F', 'ART', 'SG'}","{'ACC', 'F', 'CARD', 'ART', 'IND', 'SG'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F', 'IND'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
"{'ACC', 'SG', 'F'}","{'ACC', 'SG', 'F'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
"{'N', 'NOM', 'DEF', 'ART', 'SG'}","{'N', 'NOM', 'DEF', 'ART', 'SG'}"
